tanb	M1	M2	M3	mu	mA	msq2_11	msq2_22	msq2_23	msq2_33	msu2_11	msu2_22	msu2_33	msd2_11	msd2_22	msd2_23	msd2_33	msl2_11	msl2_22	msl2_33	mse2_11	mse2_22	mse2_33	tu_11	tu_12	tu_13	tu_21	tu_22	tu_23	tu_31	tu_32	tu_33	td_11	td_12	td_13	td_21	td_22	td_23	td_31	td_32	td_33	te_33
10.0687559	235.388641	1347.6929	2847.98002	-6118.87902	887.327216	2577774.54	2583298.94	819.485724	2428405.9	6051516.68	3277157.42	9967965.21	5842180.11	4121947.66	249.012068	7898817.81	6292828.44	8079998.02	9659038.62	8105872.74	3064261.59	9774495.23	-1342.76867	-44.533962	-73.4342575	29.3035626	369.638205	-36.4805281	41.8875456	-83.706522	-430.757403	7378.15738	67.4630642	20.7653284	-2.99517512	7817.93714	28.3476591	16.3785696	-88.1114878	-7386.84565	5751.87445
5.96844213	712.181361	647.271534	2587.89166	-3509.30214	1837.71564	1105456.19	690432.081	9.43428185	9925108.11	6152213.55	1554018.38	2167137.96	5601210.48	8340077.31	681.167543	2415703.23	4948464.78	7796651.1	9084650.49	3076829.41	5316530.81	6847466.17	790.487528	37.1569037	-49.7448921	53.2028437	2202.45481	-17.3938572	30.4273605	29.6078086	-1760.96201	4498.84653	-51.1548579	-51.5230358	74.5436907	1607.30124	59.0527892	-79.338564	65.8732414	692.11483	1367.92064
12.3327543	800.028642	2553.75194	2490.39382	-9660.18017	1845.49903	9740854.11	5292562.83	697.293758	5238952.56	8005689.66	7801649.5	5557784.75	5000958.96	2511596.16	493.976623	6818299.52	7276041.33	1523653.25	7342561.24	5674731.47	9826706.59	3730947.18	-1693.46154	-61.7330164	84.7905159	91.1051631	3153.89991	95.2943683	57.8702688	-22.7780938	-2150.13623	-5168.28954	-30.252558	-39.0889943	3.94833088	-3365.9476	-80.1738426	71.204257	-75.9730086	4493.19839	1361.88149
28.610121	583.873397	1276.05381	3717.01794	-5038.60772	3434.20271	6239923.89	4886618.73	190.716758	8880596.03	2511356.85	2032295.72	7852035.19	4952260.67	3161419.77	426.471978	1835218.81	8961671.25	5189700.55	8669418.89	792415.875	6914187.53	2949305.35	-8116.41797	-66.0345137	99.9857426	3.15228701	3435.18615	3.84985209	-55.3837299	-59.823674	-9086.15321	-2434.58569	-95.5201034	-14.398694	-77.7765512	733.847618	-17.0460463	-48.6355126	-59.3329787	5559.96299	-3847.11802
32.8865781	975.877879	238.15749	4619.47361	8314.03852	4369.78905	8500713.8	3951534.02	999.083221	3799287.4	570814.727	4321791.99	3331571.15	4265406.85	3965754.95	542.892337	559053.544	1202744.15	2094529.2	8176496.98	4029480.02	8513156.14	6982900.87	-7075.67573	11.937952	-8.4038496	-75.2233833	-3051.10693	-93.6077252	-60.3289664	69.2467213	-1598.11676	-5409.51759	65.485239	16.9620395	-2.79865861	-7192.91568	-40.3379798	-20.6160188	42.4409628	6344.62237	6692.9698
45.5349475	294.166958	1091.69383	2025.76897	9533.43272	2494.94884	4605134.14	4180952.39	528.78499	2464911.44	3936139.49	2384635.82	9088835.89	9225509.76	5549599.33	429.265261	3315766.84	1814002.6	345776.959	8864921.36	2892380.21	8384651.6	7663592.81	-4072.21198	91.8045759	29.3612361	-53.4095407	-4844.25962	-47.1544087	76.9116759	-56.0023636	6626.07789	-8031.83004	47.8370309	-54.0968776	-83.746092	-13.5308504	86.0445023	83.1206679	-90.2579248	441.442728	6296.84448
45.9692591	1952.76441	574.312934	3951.01536	5673.87342	3286.09172	2943784.23	6965225.29	103.475064	6453221.15	5960005.99	4092218.05	9438031.57	1882254.6	9038404.9	239.487112	7437499.16	8106495.6	8948116.69	6185272.34	3149144.91	6850885.05	2768782.27	-4568.57562	-3.14065814	-65.3536677	10.9463096	-8866.78196	-91.4709888	93.6275244	-33.7410986	-8755.74172	-7452.36367	-3.4953475	-44.8856056	82.7722073	-1586.36153	94.917047	-55.6675494	-71.7475146	-8543.8183	-4078.50027
7.52182311	3613.52601	390.791399	2749.28372	-2077.09193	1019.75682	744982.973	3266965.13	171.092704	3712900.87	4520995.27	9400925.67	2218790.68	1495075.34	8727857.68	45.5254577	1188511.75	5879499.39	9995447.44	5852486.84	6553944.24	9427473.31	2942331.08	-6194.69792	25.5467534	-11.5543723	51.0934949	6659.92141	-24.1641402	73.917973	-71.6200024	751.082897	-238.903165	96.2023497	-42.9740965	27.1737814	1496.38176	90.3624892	-54.741919	87.8893733	2762.50124	250.339508
54.9353691	3662.71144	374.325677	2969.24948	3830.18613	4010.9498	7494997.4	7599848.67	654.385746	5525448.96	9760150.33	7054438.24	1015491.92	2189290.85	5548725.53	297.936618	2751183.28	6373553.18	1966407.91	9311933.25	8074031.66	7563834.11	6771187.88	2134.27424	-63.1956518	-36.484015	55.2007079	-2049.90745	44.5062637	-62.6141042	24.6095657	-125.607848	1913.85865	97.5907683	-31.0140014	57.0699453	5395.09773	-85.8539864	65.6174779	16.9010878	-7636.17098	-8653.71034
36.0532951	3888.11809	2797.7522	2986.66528	1142.47203	2080.58294	4816016.24	7580069.07	339.947253	8553234.5	5371755.15	4760948.66	1315266.02	5284316.61	1477287.26	768.327713	9558340.56	3211515.78	7890601.99	5256063.1	4905587.12	8487081.16	6057236.28	6371.39082	-84.9348426	-86.3098681	-88.0411394	-8407.45509	40.8784032	-11.3726318	62.6551032	-267.254114	2569.37742	94.1122174	84.6424103	24.3350506	5740.57698	-71.2930322	-33.810252	15.9849048	9442.06834	-6042.69058
6.60724849	1135.68253	933.146876	4950.04008	4427.99449	3605.35125	7829042.33	8594430.44	531.085074	4077061.04	9538077.56	1435591.69	7133538.18	9947641.42	1387777.77	443.213403	3081815.58	2551805.35	4327710.07	2863615.29	6317658.89	6600317.98	9589304.86	6528.55635	57.8551531	-46.5802491	22.7660656	-5627.27869	10.563302	34.4612002	26.8541574	43.5161591	-2583.96864	45.0423121	-72.821787	-55.7591408	-5514.16785	33.889842	-57.6609462	-93.4141003	5514.95552	-8935.94712
2.24297739	1903.37864	852.965329	4543.36698	1846.64845	1677.09645	5582919.78	5291540.62	187.460303	6811393.2	9059963.69	3290077.49	8966301.29	7897526.19	5786681.59	775.600851	9027672.6	9547738.19	1614962.92	6391142.34	7622662.71	4810101.43	3368625.2	785.961151	-42.8518772	-7.34391212	36.2677336	9549.8085	-11.0194623	-47.322464	-2.86756158	6307.82723	-4863.14476	72.6389766	-52.4475306	96.6482043	-3899.49083	-87.5899792	-87.4557197	-41.0819769	6622.63274	1040.09032
3.85666147	2685.03102	3999.44165	4806.17475	1028.5151	2099.40225	3641906.78	1756276.22	517.443776	8873455.47	4614693.14	3059193.16	9635760.85	4621240.04	6244499.69	48.0836518	6944471.75	3594816.9	7752172.78	2574296.94	5045800.88	4179723.65	3738611.07	601.06039	29.588449	-26.7830074	-65.0445282	-256.082416	-8.43389034	15.7849669	-5.90642691	2880.87249	-8214.50576	85.0596666	93.3413506	37.5001311	-1710.61277	14.3317819	-46.2784708	-35.7062995	6645.24555	6930.41682
58.023106	4862.95725	56.5236967	494.705172	6027.58408	3167.7783	9346970.89	3262016.2	820.032179	4009076.07	5736297.09	7979008.5	4825669.12	2671430.98	6108113.11	157.971144	8350423.98	8579177.76	9074797.35	5185183.16	376032.756	8983013.67	8051220.0	-1618.95454	96.5542436	-57.6001137	8.97659063	4400.80881	15.6827807	98.7497091	-22.9795456	-784.125924	-582.720637	6.85409307	67.3690557	-24.0468979	8043.53714	80.4997563	65.566504	-80.9340417	-6207.47	9447.60323
42.8615232	1917.02851	4003.25154	4971.33539	723.288059	3785.20297	6333870.59	1512210.01	903.963923	6935342.2	8362614.2	8612346.82	2288504.47	1368132.13	4370661.35	794.533312	9314245.29	6579815.97	6448025.46	2113555.56	4644358.07	4988752.95	6031139.84	6837.85915	7.79811144	-38.9248013	66.2991643	364.098549	-5.9708178	99.6031284	76.6646862	-948.27652	1988.09147	-52.8505743	-1.3064146	53.411448	4897.79711	-77.0156592	-40.1725829	-13.6188567	5601.13072	-3150.9465
2.72077585	842.534231	466.335166	3723.05482	-1322.44825	4104.15241	7923762.1	6096229.25	90.1567712	8722256.09	6874950.78	3283479.03	3666757.5	5734527.45	9051392.03	574.188173	6656576.45	6000658.93	2649574.77	2600660.71	5045186.36	6750734.75	7130206.32	1595.94059	10.9403491	-51.0475129	54.6297312	1591.96615	-47.5973129	52.7809501	69.0092802	-8381.44392	6079.13971	10.2856636	59.1664076	34.4926834	6307.95002	-76.4866248	69.3433881	5.38545847	-5416.6314	-6878.93808
5.12985086	737.924157	4364.44081	4043.42017	-287.564993	1863.89879	4727890.46	6394010.48	195.787966	8205903.23	8161860.01	402867.095	8651706.95	8067112.82	4711533.32	765.545368	3021036.44	4724622.67	6299163.16	8446051.52	6648575.8	9142171.97	424710.601	519.803762	-27.2266626	58.6436629	15.5791163	1055.96423	-85.7379287	44.0400481	-76.6835257	-270.99371	6979.41661	-35.6577098	15.6353474	40.3186798	975.573063	-49.1228521	-13.0499363	-56.4370304	5645.36929	-163.598061
46.7760389	673.708861	248.512965	4705.49045	-1756.28126	3113.19299	6759490.59	8928456.29	267.248094	2293330.46	212515.847	1092324.0	4642927.87	8393597.57	6413613.06	585.664988	9724383.73	4532532.23	9448909.31	2003143.53	9323828.43	3277460.81	4200370.49	-4910.3266	92.2656059	85.5941415	-19.9470639	-1982.70023	2.90879011	88.2584572	76.4720798	117.305517	-8871.33516	96.9061852	-70.3527868	55.9256554	-7530.67911	77.6875138	-99.1799234	-78.5651833	2410.35104	5727.11468
5.72845885	2327.03958	123.09278	2326.28132	4544.25454	466.679407	3125533.36	1772225.37	432.224214	9344603.42	8761904.7	1197659.93	1366654.99	5587309.02	1172600.6	482.559085	6685378.32	4367469.25	5506486.53	1431546.51	5949981.18	1684313.57	2414221.48	-9771.49123	-87.8630921	30.8852673	27.2651196	-3440.86885	9.53329802	-13.0470097	-53.742823	337.355137	-624.758601	-15.160799	-30.9786201	23.5567093	-5308.8066	53.582871	-0.108224154	72.5185037	-2907.27496	-5501.0286
5.2166676	3791.48178	685.490666	3213.07684	9644.6991	1196.73821	3517500.02	8848893.23	134.008572	9233185.57	9645016.17	9592184.33	7853224.29	395795.596	8534201.14	167.064771	8206607.75	5603743.65	3779288.15	9697352.1	986514.224	4658899.97	4082125.89	1547.51897	89.5025611	-56.3445508	36.0829353	-8678.64847	72.1238494	-56.5715611	-3.73473167	437.495708	-1546.6249	84.7882509	90.6336427	54.2929173	-4214.59854	-13.7097418	-24.1810143	-47.4738777	-5099.7889	-5656.87776
45.1033497	3177.50469	716.518345	4593.67181	1681.94294	4902.96597	4538790.96	6373411.32	182.921171	4428464.76	2014897.6	3275481.06	2684308.73	9215592.24	8727193.09	522.142828	3900631.86	6862708.71	5667877.6	4745905.79	8375523.84	9097389.66	1945241.32	2763.31782	97.146368	97.7676272	26.865232	486.359596	-69.4754094	52.6465774	64.7743821	5774.66607	3760.29611	42.7043438	20.929122	86.3230944	8425.13323	98.5206485	-81.3019007	-60.8498394	2986.20105	-1981.08137
10.8061963	1071.79849	4514.42267	4146.26921	-3723.42825	2714.40285	6791241.07	8661098.16	957.100093	5312839.53	5464052.02	5063635.6	2454363.91	9207046.81	2245274.55	202.525377	3724645.25	5698951.58	8066122.8	2111312.21	5638064.25	4671609.34	7699188.95	-6632.15965	18.6662793	86.6059422	-18.4538543	5429.43001	-42.6666677	-54.7039151	-75.7805854	5596.53759	-656.734109	20.8268523	-87.6147129	-17.7099347	-4205.18577	88.5823131	94.4513559	-18.4181333	4516.17002	9540.27414
7.02877501	839.259328	2993.16301	2212.78698	-5577.26115	1511.44766	7641672.23	1149438.91	662.998438	3652482.92	9081236.37	1558251.46	8187502.27	5292804.23	8057393.19	892.032146	3977954.41	3879284.67	9278552.0	3555648.1	6693104.79	4844844.63	4148744.45	-3030.97785	-25.4837692	-3.44652534	-42.431587	2429.36611	-7.27680922	-27.6346207	35.7264876	-1543.57374	-635.285974	60.3677869	-83.300364	81.6182137	-7205.95896	5.20735979	91.7330861	11.5748763	-450.564623	82.4594498
11.6661423	719.867526	206.838861	4616.76512	5588.58514	3932.35241	5450340.71	41342.6071	71.1131617	3791358.87	4556540.15	3348533.27	4795225.45	6557558.63	1273693.83	115.450874	6196041.0	2087384.32	6267539.04	5840263.84	8045478.34	3508364.21	2225928.71	-1904.4596	-45.5135167	-72.6236105	42.2988534	606.877804	89.9282932	-22.8333831	12.9906535	-5677.09476	5923.98167	43.3182955	-99.7360216	1.86140537	-1999.02117	-8.79328251	27.8577089	-66.7865485	-6488.36076	-5105.04067
6.02279979	4994.16228	232.744853	4791.44709	2082.05342	683.734717	8673748.52	3465176.01	565.129995	4325487.44	750126.877	9409335.2	7725343.21	9776787.61	942839.879	592.952609	9294456.15	4590380.94	1014513.52	9032126.81	8153439.75	2668797.97	3878779.23	-2607.1012	-31.5266609	5.77257872	-24.812007	4613.78098	-58.1499457	50.4006386	25.0500679	562.509298	-5790.48127	-65.715602	-71.0287929	-61.6840214	-5447.9596	44.9807405	-35.413599	36.0867739	9618.60418	1256.40035
33.3971319	3478.83829	257.116898	2149.07997	5184.76486	3219.64332	3097660.72	675408.21	807.696283	8214279.39	3741022.06	6322898.68	2058019.34	8752601.1	7630973.31	880.172253	7494646.93	9139192.96	7330357.9	3080197.63	6600427.65	4080067.77	8148521.22	903.047323	15.53303	-77.078031	18.8490152	881.263018	-0.934070349	-25.1054287	54.180932	492.799282	197.508335	-17.9643929	-23.3919561	42.6108241	3054.45671	-11.507988	59.0645313	63.8220906	3279.43802	5619.20285
5.0391594	2467.63391	58.7857654	3630.67125	-9552.10257	563.075484	1877558.1	5305557.11	931.364954	8641516.44	9963767.89	1179535.45	6341696.61	7560331.18	1605476.04	532.871008	6091691.0	9125377.94	3188353.94	3734642.63	3499543.7	4265903.95	5161169.28	5723.55509	45.4620481	67.7543759	98.4024882	5565.45496	-2.55003572	-50.2524406	84.7450256	-9640.03216	-7775.3149	35.9946012	13.4097934	-53.7110478	2270.08939	54.179275	-21.9602108	-37.7269328	6422.49465	-7662.93675
10.3624737	149.234013	2177.49807	4793.68145	-8122.3616	1107.72632	6329802.62	8928731.07	758.158267	4705154.2	2507474.84	3545132.75	5983793.96	7402871.0	7523486.35	471.240789	7244990.0	3343827.83	6781984.56	2184101.42	8725959.29	5150150.88	5484037.26	-9190.1879	-82.3460311	-39.3928885	-37.512219	1464.02955	16.6284084	-81.8028897	-82.1332842	-1934.22973	7471.2038	2.55590677	-6.60332441	-89.8817852	-8232.85148	76.4299512	2.44448185	78.8289309	-2481.02784	3625.42629
36.4541043	360.125774	2047.22774	456.354783	864.38179	2174.80993	9487473.13	9227178.08	801.247776	3481608.55	8608355.73	5961328.0	1956537.78	2111193.0	6592257.72	662.17941	6681906.38	343780.931	8380466.21	3463507.1	9389392.28	3391563.82	5598056.23	7407.6438	-40.1031375	-72.6323515	-52.9361576	-5586.05999	8.67991447	2.62485743	-52.88001	-257.635117	5428.41196	47.5803375	16.2065983	89.3612385	9270.65969	44.2297101	-58.325094	28.4106016	-4931.57148	4988.88731
8.10638805	411.202473	2867.99485	3094.81594	-489.20095	151.292482	7610702.57	3701660.73	508.90708	6978641.56	5245213.97	7701634.5	8205015.13	902302.346	2052108.4	856.127262	7168080.52	3269838.94	820360.041	2920657.26	9358269.43	6938218.1	8828691.63	-4574.37158	8.25989246	65.8248663	4.08037901	-2418.0305	74.7305393	25.5832553	-15.0134325	-8941.06776	-2851.81046	45.5363393	39.6346211	94.0837264	5366.94407	73.3877778	-82.5393945	58.6847782	5841.15148	-3717.30924
9.89062434	108.219326	3169.73739	3209.32803	-6335.64919	1116.6794	6001320.53	3058289.27	343.862116	6258851.75	390134.329	8968367.76	4350588.79	6381714.76	2983845.6	602.745116	1594351.25	7724261.39	366075.304	9264746.51	4652783.4	4706908.94	9166960.11	3101.08304	2.23304033	71.9477296	7.27528334	-1661.82637	13.6174798	-89.7229336	50.2270103	-351.3062	-5298.62434	75.1232386	48.5494018	32.1257114	-2479.81668	7.52228498	-11.0768974	-38.2032394	-5353.52945	-5616.4977
24.1140709	495.239495	2377.64933	4598.26002	3932.23643	534.196455	5846119.94	4132869.2	433.704495	7609656.51	9202760.09	4509432.39	4892023.32	3870466.85	5475233.74	953.546762	7849952.62	7707826.17	6696669.11	8551662.74	9663286.6	6194899.58	6014100.83	1921.57626	2.85989046	27.0393848	-93.2848029	-4980.52359	-54.9386919	-78.8348317	-63.456282	8193.08043	6975.53515	8.13916922	-67.1874672	-57.9118252	-3839.84864	98.2361913	-98.3134214	-83.3775088	643.140078	2749.14265
20.7015251	198.923651	3491.7417	4751.76292	-9914.31553	3250.262	8047088.84	2054510.75	248.746783	7417304.12	4238175.55	5534532.02	7908712.68	1101945.14	7297994.69	824.252427	8913378.85	3166903.34	5760585.14	8125656.51	2798859.96	1551161.41	9659113.72	-8618.47252	-3.01769376	92.4603939	18.6882138	-1924.57497	24.8148561	16.9486523	48.0471849	5255.40948	5845.69454	-96.3228282	-42.6956058	-13.1463766	-4492.49506	90.676415	7.66369104	94.0049171	4114.18676	-590.522289
10.2132588	374.331098	3974.3984	3518.77944	3502.53701	3315.80344	6803100.49	6746195.31	829.786956	338440.147	4374619.05	406986.703	2312802.36	4637567.08	5728623.07	760.143816	7198588.25	6092616.65	3639065.46	5416109.51	2389403.1	6958869.11	8892804.73	-9647.18707	80.8574438	-15.9373343	-17.4494088	6461.38549	37.6648545	-65.2550101	-1.52814388	-2723.47808	1133.69226	-42.2296226	70.0603485	-29.4496059	9032.98616	53.0841947	-62.533915	-39.1781747	-4646.15226	-8240.01402
28.7475205	1847.59088	955.964173	4903.88886	257.745981	3576.42022	4795255.85	8708775.44	865.510285	9686947.02	8117251.15	2345811.53	1307688.26	1510702.33	6014132.42	420.786709	8544565.09	4547078.9	4523611.59	6865096.45	6103101.0	4748704.49	9584755.88	1178.70688	-16.7390049	-51.9612938	96.42874	9321.90061	29.9094558	-80.7653531	55.6580424	-458.621979	4393.77189	-65.8035398	-45.2722549	38.5070682	1322.13712	94.5974112	-41.3696766	-44.5052266	1215.7011	-1567.36314
44.2505183	2750.16796	518.452371	4293.63403	5939.82577	806.609649	5682237.41	9321036.57	273.26262	2263372.12	3530888.88	8284826.15	5333705.12	8027547.06	1460107.73	763.60333	9056764.74	1159511.18	7231064.11	1333307.72	6602419.02	5707682.98	7073978.84	2854.5928	-55.0519556	10.8442307	-42.2061801	-1255.57542	68.6619997	86.246419	-7.78231621	-1272.75467	-4532.47428	22.790134	-0.54833293	21.3083386	-1128.32129	-77.4518743	-39.8745418	95.0843215	-9326.39904	-7557.24177
52.7109628	1458.46443	3009.69368	2238.17587	792.405605	2392.96148	5974642.95	3252925.1	838.024735	6204148.34	6980165.04	7446095.85	5857593.12	9091555.62	4311257.57	517.059028	9811033.71	806071.907	4183974.91	7252760.58	4648140.54	2150636.43	7205339.6	6179.08001	26.492548	68.6164618	64.7055745	-1958.73559	-92.150747	-61.1925095	70.7417607	-8053.70271	-5184.63999	34.9693775	-83.7926358	63.9231801	-5214.57165	-1.2642324	3.77590656	57.7753782	9417.25254	6170.0058
7.5496348	1009.09773	4137.59376	2224.65037	-4485.34071	3206.33393	4411402.2	9784143.94	532.687545	2898362.37	1492595.81	5372987.76	6118327.45	4360408.26	3614864.42	233.039975	3870279.1	5520940.51	1566096.99	6826546.93	4664645.2	5417739.08	7860714.73	-171.173215	70.2235699	-71.9515711	-72.4766165	6296.86475	68.8598633	-66.1651194	-65.8235013	-1488.73568	-6321.07019	-48.5051155	32.9371095	95.4250336	-2574.36514	-23.574239	23.3443499	-60.0310892	1256.34551	9430.26066
42.3439411	150.616677	2687.96139	3533.22445	-2937.93797	1615.84582	7635631.96	2687464.76	771.259069	5441665.34	7277539.18	4415246.96	1240208.13	4129635.69	8060354.32	586.315155	7271194.92	4610222.83	1598156.07	277556.083	4977219.86	7190970.85	9322614.89	5791.73565	13.6040092	68.7105775	-59.5421314	-3634.61256	55.223155	-10.9081268	85.2182865	1130.60117	-7252.2366	18.20122	-89.2377369	99.8905778	4012.74681	-45.6583798	-11.7186844	-0.928735733	1863.22451	4720.53528
2.31941598	3234.21903	63.8574916	3659.70791	9719.8534	1273.65658	448793.654	1432846.78	183.225304	2911281.54	1996887.04	2493174.79	8853198.43	2399722.35	8066478.63	669.445574	7603927.97	1030568.84	5387733.81	9273251.41	5582900.71	1681423.37	364999.265	3136.17945	52.5745869	6.70285225	88.2346749	-1139.7022	79.7070146	-85.9581232	-81.5366134	338.95731	-4307.28614	45.3567386	50.7155657	41.6921496	6921.57269	-14.9671614	-33.9090824	32.1385264	-3467.40186	2521.0917
5.07848962	3308.58019	1534.72464	4555.62513	-382.205248	1172.04555	8263136.83	7943268.72	166.869089	8493576.21	6537519.15	4522493.42	4990229.04	7676590.07	2312154.61	440.951705	9324894.74	5746814.82	477055.994	6946398.16	4226766.15	5418691.55	8701709.97	6007.94792	71.4917064	-81.6187099	9.56465006	2474.37	-80.7716891	-10.5792642	-50.3182888	-1137.40265	-629.555583	-55.3239107	57.5509787	14.3255234	664.304495	-55.756104	-50.3451347	81.1557889	9501.19376	1273.43059
3.41322307	2815.18688	3725.26705	4465.89813	-380.193591	1597.40563	3581989.22	5351045.73	273.890018	8945735.51	5325625.79	5206740.15	7245428.69	8999037.62	4692834.34	14.2893679	6659674.07	9240060.3	4800099.87	6033172.34	1986910.22	2024063.51	8334718.91	5509.37772	-74.8477429	14.7909164	-61.16395	-7037.99069	-65.4013336	55.9829116	8.78192186	2617.22088	-5741.83166	27.101326	-48.2606471	16.2690759	7982.06329	57.9272151	30.8906555	-80.0121516	-5478.17737	7715.0178
8.03282636	4610.55417	179.776449	4969.24472	-6296.09942	1507.74989	6920916.83	7003552.48	861.500442	6186256.4	2641157.78	4127651.47	6200079.77	473864.16	1015304.32	668.171942	5454524.91	8579678.43	8322559.08	3744968.74	3757856.92	4797597.7	7406572.41	8360.4157	95.9362745	-48.0329096	-77.6096255	6956.28047	-62.7844781	-10.2715194	79.2808771	-1260.14292	513.218641	-32.8960657	5.77740669	50.0649929	-4543.27345	-43.9690709	-47.6953924	21.5715528	7797.52135	6046.02814
38.7619263	384.620981	3264.7905	3462.81923	-1944.97287	3645.18678	4713978.88	2560109.39	622.99192	4442236.27	5588988.66	8272206.18	2118375.29	3660985.44	8037072.98	998.835742	2562820.18	780867.367	7446943.42	5774207.65	645512.383	9647322.25	9615478.19	-5413.06823	65.7104135	43.9532161	-86.7659032	8266.89243	-79.5347124	-0.728517771	82.5492024	-5801.80824	-4540.50899	4.75634336	82.6057315	7.37862587	8791.28456	92.5285935	-41.9222236	-99.4538338	5656.19707	1356.11653
39.2099694	4450.10035	284.266182	4461.48193	5551.66125	885.655871	2581188.06	6769337.77	553.772211	1842070.89	6412945.5	195621.843	9690938.11	3821632.66	3578993.22	668.954611	5979182.4	7700657.0	1509364.96	8337134.66	1746975.01	7872987.8	2212386.82	7529.57582	-52.848801	27.0650625	64.2020226	-2666.29159	-42.5257266	66.5901423	-35.8639002	-903.669	5822.28065	24.6398687	37.0423675	98.0261803	-4664.92057	73.7220407	-7.05501437	-13.2815957	1081.65264	1597.09692
17.0271789	140.410688	1442.09014	3408.76057	7974.20502	2647.41894	3947263.69	7724981.41	455.985337	2606631.84	7278396.29	739453.654	9691331.49	5656778.14	8230094.73	278.042257	4840867.26	5900235.64	8104340.32	6148224.25	220384.196	9428944.93	9375619.58	-2365.48722	-80.1166639	94.6627259	18.4180737	-1933.58839	38.4283543	-33.4046543	-77.1592006	940.736532	7790.90047	-17.4471736	-80.0743312	-4.61585522	2484.84015	35.6483221	-72.5669026	54.7086477	-466.094613	-3391.86847
38.577426	2324.64737	1158.70171	3401.86984	4987.64277	2253.42753	8110440.2	2748932.04	917.916477	2488162.98	9614979.3	2940895.22	8491963.33	6462729.78	7997803.44	774.529159	3299833.19	2527271.14	1821139.73	5842069.24	2780411.91	4107505.3	7498882.39	-2902.1281	-59.7127706	38.4308934	-30.7742894	3779.36602	86.4951968	-54.7834337	-14.7047698	-126.792789	7660.3055	-94.1475239	-72.4794358	16.0040021	-408.065915	81.3284397	-32.3500931	-13.1335378	-947.427154	8078.0375
5.46039056	1883.60648	63.6651086	3866.68116	7546.00167	2466.37245	9082175.13	7049170.44	452.73006	3600579.72	9542019.77	8496689.93	9249339.46	6094011.39	1558019.3	473.784804	9848020.4	7010568.47	2907288.07	4158999.02	3895254.09	1640996.93	7384118.37	-9674.61318	31.5351605	79.1847229	90.1850581	6259.95398	-20.7840443	97.4734426	9.97363329	485.613346	7290.15946	-98.0434602	-68.2860285	-0.774383545	-6869.95447	-99.3329655	-71.3603973	-53.0299515	-769.917965	1582.21126
33.421888	454.828784	4485.9168	4031.19477	20.7865238	3462.84667	3599487.47	6578988.67	14.4907683	2969191.94	6542068.73	6763357.1	3049079.85	3776761.54	7123407.88	597.468734	106588.78	8665734.16	2130751.18	4036328.53	7660192.4	6216369.56	5021847.8	-8520.2077	15.6669974	8.9707613	-81.764853	1409.71661	94.4615722	72.3433733	-46.7583537	295.519829	3450.91701	48.3819485	-73.0794072	-3.25599313	-5872.17867	23.4405875	70.5865741	82.6950788	5544.59572	-1508.60131
55.1361142	1586.90683	1742.40009	4118.16784	1540.21144	4557.40276	5779181.01	7582022.29	84.9555358	3997132.9	6304008.97	8051926.9	9257045.07	7525651.76	4497965.76	325.649679	5017031.19	3356207.59	6952448.56	5023278.89	5912263.14	7348729.66	9334951.73	-3624.3695	-67.1412677	-83.034493	-81.7463994	9890.57302	87.9452944	-11.7739379	1.51075125	8669.6744	8048.93732	11.5831971	-63.3099675	-84.4197914	-6711.35992	1.19040012	98.0910778	3.30947638	5094.6331	-8100.5159
54.3769383	2760.75764	4729.65358	2319.9907	78.8211823	884.248368	2963596.32	2029270.96	956.433833	6055283.06	3479832.35	928786.585	5943248.9	7999496.2	1868316.19	211.030468	9492881.6	8926522.74	8538948.01	3413695.99	1926406.59	9786081.67	4912680.9	-1766.68048	-5.06349206	-55.1321089	-13.9475465	148.582458	11.6940141	51.522553	14.7346139	8740.67187	1160.04109	-28.5625398	-33.0010712	88.485229	1093.30773	91.2517667	-52.58587	73.978436	63.5719299	-4122.76566
26.1538525	408.923045	93.0085829	4886.29132	-688.188672	3601.23039	4082315.14	3855161.13	447.61616	4098780.76	6969148.43	3126715.31	2388836.56	8344123.83	7514955.81	25.1023788	2081132.3	7774539.79	4869806.81	9175549.05	1552463.91	3277337.43	1467225.65	3817.82889	-85.4646519	-59.0111971	-5.71857691	-3268.59534	-70.9378034	-65.3590709	4.44817543	100.486279	459.903479	39.2493963	-56.0851455	23.7731099	-6975.79563	-35.806179	29.6592593	57.1331382	1699.89586	-3913.36679
43.0741986	4075.1547	564.045549	3419.84681	5512.22801	4335.11914	6784888.47	1982736.0	501.803339	5629123.65	6152021.03	7136676.33	2688617.21	2844683.85	6044890.5	340.895653	6841729.28	2410097.47	9344113.47	7756264.59	5853643.16	3360229.67	8393317.43	916.196108	10.461247	-51.5689284	17.0667887	-4754.79782	95.8870053	-32.2165549	-45.4664528	-5832.14015	-1535.04372	69.1137671	89.144814	-18.1329191	9192.04354	-53.5448909	68.2980657	-72.3139852	-90.5025005	-1561.2787
