tanb	M1	M2	M3	mu	mA	msq2_11	msq2_22	msq2_23	msq2_33	msu2_11	msu2_22	msu2_33	msd2_11	msd2_22	msd2_23	msd2_33	msl2_11	msl2_22	msl2_33	mse2_11	mse2_22	mse2_33	tu_11	tu_12	tu_13	tu_21	tu_22	tu_23	tu_31	tu_32	tu_33	td_11	td_12	td_13	td_21	td_22	td_23	td_31	td_32	td_33	te_33	W	h0	H0	A0	H+	g	chi01	chi02	chi03	chi04	chipm1	chipm2	e1	e2	e3	e4	e5	e6	nu1	nu2	nu3	d1	d2	d3	d4	d5	d6	u1	u2	u3	u4	u5	u6
7.2393719	3356.71734	452.26475	4004.53881	-2057.79493	4423.057	8733630.33	3291134.87	780.103564	5005975.24	4461240.13	8003796.04	1395898.23	3864273.99	2185345.06	46.8885452	3425620.68	5164680.55	7606020.07	9770130.43	1559647.83	5197286.95	3433127.21	2701.01786	60.1761341	-19.369036	88.8308644	-3100.63839	27.0943642	-88.5474183	87.1048212	942.802429	-7229.66194	72.1960545	87.7564788	-17.2550559	-2229.98738	-40.1473641	-48.4484017	-34.2835784	-4903.88215	-3318.63284	84.9036206	125.577118	4441.4273	4423.05705	4442.03309	3877.61333	502.617612	2059.0797	-2059.5401	3338.88823	502.7844	2061.55472	1237.79971	1910.16082	2276.70614	2282.04629	2768.18753	3138.72908	2280.26148	2766.66151	3135.35269	1377.36271	1758.63763	1908.37826	1914.19185	2221.55384	2962.46742	1091.26072	1743.91475	2069.78737	2204.15996	2835.46458	2966.73933
14.2951304	2196.96796	1934.58209	4504.22274	-872.997046	2778.32421	2561772.34	3348853.05	887.641191	1768493.27	6815336.01	1452079.96	5803170.45	3252254.55	2684506.32	561.332464	7517250.57	6404355.36	4480297.93	6742929.01	2324221.9	8262692.18	9547490.83	-2975.33393	-57.7896863	-8.70742202	43.9251184	-1710.53946	60.4581475	66.2499189	98.7936258	446.885824	-6751.2688	23.3466625	36.7473841	-87.854398	3810.81104	-60.6472433	13.8300776	78.8309693	6246.87314	-990.753174	84.905039	124.892883	2919.07148	2778.30652	2920.87968	4349.36714	889.322897	-893.9606	1940.52338	2185.33943	891.350183	1940.70775	1531.31853	2136.39987	2545.912	2612.23773	2878.3432	3092.69357	2134.45974	2544.23455	2609.74589	1258.51048	1496.03742	1516.29981	1705.95152	1756.10089	2671.15863	980.173125	1264.54554	1481.2719	1762.42165	2291.09134	2585.36471
35.3384769	731.557277	4530.92826	4809.11899	-7187.88147	4156.10741	5902594.77	8719948.81	548.263609	7996715.07	8315214.08	6238802.14	2026010.03	9320904.85	4880731.93	481.521666	9261025.43	1271111.19	4697437.86	9090517.32	2681166.41	6654648.26	2937315.7	1737.3085	-94.9791703	-95.1377723	9.38090086	-9823.1253	35.521698	-74.4730979	49.1809845	-5893.34905	8997.91479	-64.8444593	14.5593166	-70.7529634	5940.55653	95.5831051	76.8919468	38.168788	1411.49998	3957.8712	85.0173022	125.435093	4151.42235	4156.04056	4126.15219	4655.28653	730.577947	4480.58432	-7163.77527	7164.80724	4480.74869	7165.32516	1090.76019	1618.40244	1753.18909	2163.72223	2568.49949	3004.97637	1088.83293	2162.67059	3021.36408	2140.92021	2373.02924	2534.13482	2909.28775	2931.23313	3035.51938	843.438647	2330.19282	2366.95892	2498.94844	2875.35472	3044.62677
7.65730047	869.125424	377.009867	3895.45257	-3696.07091	2412.37766	7730293.92	5769247.4	566.032946	9896128.02	1770320.88	7165936.56	1989118.1	9832957.27	3710448.16	55.9074022	6858296.22	8763553.94	1700111.78	7131079.51	345013.803	7743654.76	5374818.2	-1758.50689	-68.8954979	-32.2809815	19.0293431	-2693.65489	35.5415821	-76.3158903	-77.9601559	-7627.43235	-658.442974	-35.8566999	-75.4007608	75.8321285	-7506.37099	-7.89679885	-70.5249369	22.2334385	4783.01644	-5933.1125	84.8687555	125.488661	2443.81869	2412.3782	2445.80773	3842.46894	421.768876	863.643557	3668.39782	-3668.49045	421.933419	3669.37114	599.006953	1308.60983	2339.71849	2671.41678	2786.09627	2968.63228	1305.92591	2676.37937	2967.24152	1954.0466	2452.94748	2679.76606	2835.90489	3036.52592	3187.79559	1330.02276	1339.88786	2428.50572	2741.65735	2836.79252	3012.09327
19.1132333	86.1228695	387.064268	2133.40493	-5983.75231	4835.95551	2995087.52	8738325.93	705.369413	7133299.77	9648613.87	2943120.83	4437357.38	7416284.89	8247484.21	874.182045	773223.147	723054.42	8295426.73	2408623.76	5863185.17	7641823.03	8675683.87	4792.40537	-77.8383777	40.7412052	11.9482875	-6322.19493	49.5818377	85.6117368	-80.7780236	-2132.84969	510.329008	24.6918201	95.9227443	-56.1881214	4074.21112	-47.4396884	75.4471421	17.5527215	-4321.15614	6636.56354	84.9337985	125.241532	4850.26689	4835.98968	4849.16484	2283.3463	86.2341943	430.117008	5927.74207	-5927.75648	430.283317	5928.66903	861.271507	1645.04719	2420.07898	2763.66906	2890.13226	2998.94751	857.373428	1557.82544	2888.67349	981.615469	1830.17956	2628.79536	2783.41389	2927.66187	3018.49341	1774.53828	1808.00788	2117.46057	2652.02797	3040.89389	3171.70878
13.0547495	555.787812	4000.81714	3312.75299	1619.68827	4173.74479	3134452.81	6979226.88	87.2174874	8246267.69	7071612.56	681151.805	1864431.2	6243234.29	5865217.67	654.041767	2323482.06	2169937.71	3693152.85	5043047.17	1174531.1	8621826.84	700237.915	5062.86502	-69.1958457	-97.0149281	-21.9315052	-1610.89659	7.71449804	80.1417232	-82.9183578	-6602.30488	1417.33766	22.0924258	83.4604502	31.0003519	-8640.45545	-58.0402523	1.46425962	-34.3331575	5038.7764	2111.85336	84.9817	125.669076	4203.58048	4173.72774	4206.04602	3294.72663	550.578485	1631.84364	-1635.47109	3930.12376	1633.18801	3930.28774	873.028154	1083.32162	1465.64572	1923.10736	2235.29384	2937.63904	1463.30864	1921.24539	2249.70951	1688.98885	1819.03083	2477.38887	2556.33696	2709.68069	2739.04641	848.601254	1310.69518	1780.12526	2708.52839	2741.89284	2792.23446
31.4683257	889.639689	4746.15091	4873.03946	-5615.15152	1591.5924	7537971.32	4250167.29	533.561707	8076504.03	9957306.81	7511573.28	5576989.18	3897169.76	9871524.07	216.061756	3427717.84	4775404.72	3866542.22	6398356.81	5719374.31	6383883.16	5540428.65	-7947.90745	-48.8795042	94.0069675	1.86145306	-4312.48426	52.9620647	-48.284483	55.3667903	-1909.62493	-7652.59981	60.3117704	78.438127	44.5567012	4434.56769	-9.30814147	-54.2783499	-93.7070742	1350.30508	8057.26647	85.5709107	124.770304	1681.22865	1591.59424	1682.4977	4762.10726	886.082117	4651.24189	-5533.44269	5536.75447	4651.4089	5537.38197	1976.30099	2197.87105	2360.25032	2394.67802	2529.78088	2563.92167	1974.30772	2196.01518	2543.41515	1724.78944	1992.49672	2094.69181	2738.98019	2809.60758	3194.73282	2064.05069	2327.51162	2719.16651	2756.48343	2805.50936	3279.6849
36.1557316	3396.33808	2525.99577	2680.39973	159.478188	1968.62976	413859.497	5384819.17	253.197998	5988460.36	7299769.7	6774044.11	2128081.36	3765516.94	5699218.01	990.641713	3515486.0	4616362.65	8423634.44	5620071.58	2306027.16	9396438.67	2368362.12	-1841.45808	-35.4883015	-92.8535238	2.54869461	-606.095195	83.2647443	44.6599722	-38.256824	-9.04321671	-6349.93196	88.7019515	-55.075267	-81.2511906	4834.32889	89.9954677	4.81334925	-35.6199443	-3147.85063	-6023.57775	84.8961363	125.418372	2152.68158	1968.64012	2154.47285	2723.21688	165.145006	-168.085632	2522.32671	3368.59903	166.750942	2522.50094	1522.12722	1576.18336	2172.45438	2371.85639	2920.42607	3070.21314	2170.54114	2391.70392	2918.92949	760.992997	1942.14508	2011.00507	2408.8928	2454.56487	2476.37573	749.049895	1503.50004	2406.69061	2471.77502	2668.54788	2766.37363
23.675571	1384.38607	3825.57606	4112.13067	7375.07224	1736.29771	1583897.14	4629951.18	608.430266	7083207.33	7501063.9	3940927.18	8193297.57	2363275.07	4643290.26	679.449797	7206179.42	9330562.49	2208151.8	2375609.53	2728314.4	7175093.53	6380859.45	-3091.06529	35.0369692	50.1937628	36.723268	-812.132955	-50.5749255	89.4267678	12.7827644	8883.31532	-7856.09961	99.1767287	62.8498435	48.7882853	-586.615801	7.0833087	17.2482252	-85.5607495	3950.33121	8666.09097	84.9458461	125.615668	2205.62452	1736.27495	2208.85387	4063.07903	1373.61022	3764.6347	-7294.04517	7294.66824	3764.79833	7295.17253	1417.12653	1524.16892	1659.21674	2179.48476	2683.23711	3087.60627	1521.98623	1577.07676	3086.34631	1388.14073	1631.92063	2248.1904	2278.00913	2408.4933	2714.22803	1374.52928	2028.54131	2074.59199	2280.52981	2562.66318	2838.49137
21.2574288	256.142776	3648.43166	4107.004	3861.50599	4327.67049	9910404.98	7645026.75	334.437966	5743839.98	3346008.14	3604520.44	5384631.42	5329898.21	2351185.73	598.789454	2806021.39	4261152.32	9467267.36	5275287.19	3861214.51	3433455.93	3923828.87	-5428.14195	80.6275845	-68.655628	-31.0104847	-359.501839	77.8796792	60.9889865	80.806613	8081.90823	7319.51356	-98.0100131	-18.5117304	43.503809	-5385.82832	3.03063393	79.5486927	75.0156879	8683.47883	-525.655746	84.9607405	125.338169	4515.33551	4327.68006	4499.6514	4037.95765	254.317902	3593.12998	-3813.90817	3828.03125	3593.29786	3828.43554	1853.86052	1966.00407	1973.01576	2089.61838	2314.04373	3102.45323	2087.93574	2320.84538	3101.20635	1567.50566	1911.10024	2362.80551	2373.09626	2850.26443	3235.94895	1849.49081	1944.57203	1970.42979	2503.05743	2849.43039	3249.23703
15.4972822	257.85823	2265.68081	4660.84248	5551.50032	1846.78586	1702343.95	1918515.02	486.497104	5364651.54	7465892.74	8847171.87	4475495.63	5638131.61	3523343.9	98.837778	7881754.36	622401.994	8630503.4	736278.919	3277685.21	4755565.52	3366935.13	-5319.54914	-88.2155165	3.36049795	-67.9183125	-6302.37341	-88.3746378	44.9299455	79.1414976	902.873278	-6050.38792	74.1299391	42.3787713	92.0513511	8547.53852	47.6923585	-3.27621698	14.697361	5762.38513	2092.57126	84.9453175	124.872389	2217.54705	1846.79845	2218.47834	4536.01282	256.507066	2252.67447	-5490.97206	5491.82996	2252.84399	5492.48027	835.752442	877.94381	1799.69347	1811.70811	2182.25623	2956.18634	832.259083	899.307533	2954.94928	1256.09774	1344.76788	1850.03486	2233.70485	2375.15747	2744.65233	1210.38587	1296.51226	1908.92037	2215.3129	2766.19158	3017.13459
5.1839378	1251.36564	2598.46128	2984.32263	8217.18454	2412.48624	5081592.51	9844234.36	167.141154	6903431.39	4874008.0	5713763.78	9959285.67	7473867.17	5361891.28	958.237827	7443731.36	4664685.73	6782619.94	3971422.4	3199638.78	2190898.07	3168880.11	-8779.8816	-65.1781172	5.09860516	-98.3350942	6309.79776	-15.0466561	99.5602965	80.0408363	2221.70234	7690.35816	99.7798562	51.5558362	95.6254482	-7019.8673	21.7419505	-91.6940056	24.4220734	-3260.86879	-4891.06417	87.5122002	125.301402	2563.20934	2412.48952	2564.44722	3094.78509	1240.22893	2636.43446	-8142.05419	8142.81905	2636.60501	8143.28786	1488.28735	1694.33956	1795.32581	1998.15759	2200.0104	2639.33906	2032.29372	2197.66882	2637.33385	2401.13739	2430.13511	2539.63483	2806.98571	2844.00274	3258.54876	2091.44576	2469.82489	2546.48908	2616.27411	2804.7338	3282.66719
34.7407392	2342.25008	4843.03447	4513.44755	111.482143	3845.60122	740051.259	5363643.04	107.073739	3211432.33	2752021.31	4209015.17	1714287.71	169146.06	5031175.23	499.466926	7007711.65	4222145.04	931616.064	3465916.29	2732988.55	1885823.39	4839248.11	-7787.86093	41.7675257	60.6709957	-96.3423785	-9407.13268	99.9182701	39.084661	76.0784626	1163.55777	-1695.53757	-62.9503995	-5.98240495	-62.1150762	3505.07855	-52.4314761	-35.874933	-73.5171586	-6360.53592	171.364546	86.6489471	125.527549	3846.71666	3845.59797	3846.86045	4338.41212	116.139373	-117.712312	2323.1626	4760.28222	117.142033	4760.45	766.150443	1376.64092	1656.75345	1785.70614	1988.11837	2204.46526	767.646131	1784.17371	1988.50358	606.119827	800.319475	1626.60177	2130.14025	2149.85378	2636.22313	915.858729	968.502837	1587.95427	1607.89662	1651.81743	2370.16351
27.4357338	538.428847	1246.76378	1978.76463	9739.26902	2969.10815	4135169.03	5745024.32	288.280874	3484603.95	7392918.31	6336586.15	4241898.72	5555034.03	5059954.45	382.852018	5675362.68	6436672.68	4664947.69	8490023.22	4662427.04	1318640.35	8364886.3	4611.74965	-86.1387938	16.62395	-25.0173032	754.828453	62.2610331	76.6127944	-55.6467533	5894.94944	8421.12064	82.0738196	63.8005972	-95.1418988	1349.84136	-78.1237528	24.8403907	36.4982009	-6856.20695	-9968.28766	84.9949516	124.958211	2974.80221	2969.14203	2987.02294	2123.24073	538.012472	1315.73745	-9724.4129	9724.45706	1315.90095	9725.04987	1140.21536	2155.85031	2173.81678	2549.49565	2951.45724	3128.57553	2171.98213	2547.9159	2922.80552	1362.03242	2110.51374	2306.69644	2411.01889	2459.78785	2525.02236	599.289877	1456.85704	2077.18389	2454.44238	2575.30171	2791.77125
13.9821533	807.90415	2679.31014	3931.99453	-5831.10452	2583.37809	7995376.96	7531926.88	825.494051	5363158.46	9086993.53	3385607.58	4700761.68	8517463.73	8856556.53	866.867304	2115148.63	2511365.79	7705093.33	9155691.96	9388444.58	7079102.4	7110730.1	-7226.82714	-52.8450012	83.7482929	-45.847553	8022.07828	94.9501514	-67.4636394	75.6062865	6503.00622	-5934.40264	21.165359	66.4046764	53.2030344	5298.52986	-75.2557158	-91.6806199	-16.5927887	1240.68856	-3594.55884	86.0631872	125.625595	2494.26395	2583.38705	2498.17463	3880.67461	806.519555	2715.66438	-5761.1634	5761.34828	2715.82001	5762.08143	1617.42305	2663.68493	2673.85504	2800.37793	3042.58653	3067.15256	1614.96083	2798.80274	3046.19426	1426.80047	2126.1739	2825.1517	2911.26706	2980.20186	3036.91515	1643.59023	1804.36791	2230.40508	2793.65567	2876.08489	3178.19061
26.1594028	1966.68793	419.794715	2068.92195	-3218.75632	3281.84104	9977151.98	4175587.13	699.318826	521432.773	6889400.0	1501568.9	4710898.24	2590315.23	8701416.72	703.515351	9670330.01	8811991.17	9977206.22	2581946.23	2609028.22	9128496.42	9483157.2	-3462.98039	-99.2103131	-71.517846	3.15109491	2380.9576	45.8279133	-85.285905	-89.7651248	-192.932487	2307.58548	68.6182141	-31.5459013	36.0164523	3065.32502	-22.6597548	53.6860824	17.7941084	-5693.87347	-355.112553	84.9136352	125.563345	3241.44241	3281.83189	3243.27839	2154.62076	459.650004	1969.87412	-3197.97534	3198.4746	459.818741	3199.60925	1610.52174	1622.26935	2975.86221	3024.87708	3076.90462	3166.59077	1608.59148	2974.48226	3165.25953	929.302332	1651.7075	2087.45372	2972.26708	3117.64474	3186.67144	942.047116	1244.79795	2096.46632	2135.88528	2635.57261	3198.6967
52.6090242	4765.07585	4240.07812	4278.11448	27.0283222	1816.50456	7281074.89	8364645.5	259.712011	2637875.69	6038472.93	6697328.93	2176558.08	8450041.42	6747860.65	710.91181	6862194.92	1888326.76	5523588.12	7761212.33	1135145.49	1071490.75	2693279.44	-9054.83201	47.6887703	66.4298296	-76.2542903	-6054.98374	24.2358088	-26.1695862	11.8967533	940.049887	-770.334601	-78.6604598	66.4824247	-47.5259066	-9839.13353	80.6580186	1.94009542	-14.7233307	-1476.76528	2869.90166	85.4343615	124.785848	1151.07727	1816.50212	1151.11679	4125.55366	27.8566676	-29.3290225	4162.26376	4758.90703	28.7132771	4162.43317	1001.89917	1033.38331	1302.04594	1626.69666	2323.39742	2738.35172	1302.29642	2323.38876	2768.84605	1390.78075	2490.02153	2546.12858	2634.57239	2842.78646	2871.82737	1226.71318	1395.79613	2209.73041	2454.76872	2795.81707	2912.39959
34.2474051	3560.74695	4259.08922	1966.24788	-205.85537	2253.66947	5574312.36	2710060.96	673.698783	2335724.14	1296883.09	5565487.38	3887768.42	5778125.42	9262767.65	379.619539	8747423.3	7715880.47	3477533.12	682283.09	8445394.68	8527885.5	7363888.76	5382.38883	-49.4870067	42.0682669	42.4662948	4786.11469	41.6653156	-66.7074323	40.5112863	-81.6512108	-2461.80177	72.6801276	18.0379152	39.1676426	7356.69255	-54.53915	-51.7395526	-28.6244571	-5175.62062	6594.63525	85.0728404	125.189246	2132.63578	2253.67168	2134.42962	2075.52298	214.863935	-216.794743	3539.21411	4168.05963	216.127978	4168.22741	838.013881	1839.53934	2681.54684	2772.33937	2910.89698	2925.05857	720.5357	1837.45646	2770.84237	1583.03874	1686.178	2397.61425	2452.255	2971.5843	3079.68566	1153.29265	1588.70237	1634.61116	1988.26225	2426.05237	2438.56357
4.015312	4230.64294	409.699524	4600.14889	3766.16836	4335.79745	646124.368	6840196.26	523.588717	9085186.33	7592136.5	547847.462	9156543.7	2269476.32	3681004.36	245.402128	1861091.43	3635874.55	8562022.52	4650757.76	9260210.64	6604561.79	5748561.82	-7192.0228	35.6045961	-27.6420474	-99.6953712	8083.21357	32.8132987	27.4878263	87.0420218	-1245.49687	-7966.50261	58.8121057	-54.8150241	91.7147636	8624.71104	48.5758424	83.3151817	17.2522306	5677.58322	1529.91652	84.9774315	125.393738	4848.59159	4335.7071	4849.14382	4552.37309	436.762425	3745.88986	-3747.14437	4173.68069	436.930103	3749.00047	1915.42103	2166.56453	2407.54366	2579.95511	2936.79673	3052.80144	1913.83069	2164.1431	2935.63064	889.803678	1527.90821	1620.33912	2009.39462	2727.67256	3051.15151	727.619293	832.047455	2757.44768	2883.82853	3076.80106	3168.01689
21.7816035	2367.44896	700.028983	2389.99659	-3037.6941	2178.52644	6137404.33	3820920.69	695.698023	2331801.74	3604597.93	3831491.17	2509859.6	4220882.33	2252541.92	892.223001	5949166.99	9659179.88	2130125.48	6859737.45	3998688.57	1148205.48	9050281.6	-7378.0039	53.0694723	15.0110245	-81.1882362	-2276.30734	-70.9172219	-83.6103454	51.4207125	-729.612708	8115.57889	44.8092222	46.8386173	86.0627174	-2781.23796	-44.9833989	-55.1275522	23.5123754	-161.629915	127.459764	85.5869634	125.308484	2004.93448	2178.52477	2006.17213	2420.82724	752.865518	2352.42554	-2997.80605	2999.01577	753.033028	2999.52915	1077.42333	1467.11338	2004.87094	2625.60028	3009.59294	3116.66282	1464.86631	2625.60396	3115.41741	1555.33734	1569.59785	2017.45664	2107.73454	2445.06504	2530.35403	1564.61418	1626.11461	1852.08132	1929.06482	2091.55874	2605.61274
56.654103	4098.49053	1494.75693	4514.15477	-671.528578	3104.0381	6106765.46	1867983.15	609.270036	9872943.84	4701215.27	5532418.46	3316616.49	7553157.24	3029859.33	1.02955149	7854384.18	8526386.45	9917960.99	6812434.48	8209787.63	3085242.52	1958511.27	1115.12542	-32.8281462	-21.4948177	9.41848755	7773.19312	38.5154247	76.5487313	-0.63341856	-7909.15713	-9173.78351	12.2441769	67.7929163	-49.3756592	-8950.89254	-2.86293626	-28.1766236	-3.95047069	-3979.32529	-1756.05893	85.5443112	125.261632	3725.56505	3164.33742	3726.15444	4415.36114	686.600238	-693.070996	1550.85718	4056.26504	689.116448	1551.04418	1385.0398	1762.40851	2612.79831	2872.05234	2933.17481	3162.09025	2623.04565	2932.15243	3161.11875	1381.44217	1749.56989	2521.07244	2792.32847	2836.80605	2995.04563	1257.27592	1602.12313	2191.86889	2449.00619	2523.87759	2998.19203
10.1969674	157.364172	2471.07219	2680.67471	5582.8619	3247.339	9686734.23	2496850.57	903.550267	5146774.31	6081999.98	3694426.29	2416146.84	3098522.3	2142587.05	97.7890491	2049526.06	3400885.59	9871378.04	8187642.34	3838582.86	423228.471	8539887.37	-7044.3508	39.3501878	-34.8894477	-11.785084	-260.899663	-60.8559757	22.6841331	14.5822763	-492.063761	3028.11742	-17.8297162	20.9637046	61.0680103	5635.94222	-32.9218209	-19.3391681	-20.2523053	3742.7187	-695.047975	84.9535785	124.941287	3419.55777	3247.3384	3420.21365	2708.53728	156.374509	2498.25924	-5531.71831	5532.74189	2498.4248	5533.24188	653.209406	1867.79558	1961.33095	2869.97141	2928.0899	3156.41701	1866.13214	2877.09509	3155.2917	1530.09726	1536.45041	1678.76098	1830.24706	2224.43115	3175.32805	1404.81545	1672.28117	1991.50061	2232.76837	2478.16865	3216.86542
37.7274778	4577.74185	1958.05144	3395.05198	-526.631474	2371.53678	5612160.33	7787763.55	236.978173	1691734.87	7513032.39	2564126.4	3839593.74	1133268.71	7568678.14	950.93298	1177593.7	3670845.44	3984880.99	7205936.84	951221.922	8952589.97	7996252.55	-9500.41369	99.4380236	-92.3623145	0.880324841	-1317.15953	61.5329146	57.3050737	-5.80741763	-131.32751	2544.91568	12.8275037	87.9500985	14.8948908	-1403.14579	-60.4469866	-8.6114049	-78.7240028	364.768505	2549.41821	86.8041759	124.842472	2368.96391	2371.53702	2371.52838	3332.86474	538.118382	-542.103311	1989.39201	4566.7087	540.000956	1989.5647	947.277907	1931.83554	2011.5256	2698.01104	2829.00043	2988.8114	1928.84778	2008.64863	2692.25186	1009.99041	1015.91669	1252.83709	2407.39473	2778.24516	2829.74286	1279.78052	1582.31405	1903.17486	2246.26595	2829.15004	2890.26401
55.3164592	3728.20037	2779.09781	4621.3495	362.416506	4995.90008	5734787.92	2559064.53	929.274201	5795554.84	1547162.42	1730010.36	2720662.43	4757578.35	9560880.88	640.899062	1631029.05	5705704.12	5384286.9	9385906.04	5678441.23	3616574.17	6654227.46	8282.77707	-55.2325338	82.9783916	-10.0885987	-4663.79225	75.9678125	51.6576171	83.9337707	8.26716423	-4584.65934	-4.27756906	5.25963306	-99.2260656	-5450.77354	14.8650408	-3.43672037	-88.7970835	-7573.2471	9093.78648	85.2001797	125.303983	5135.33745	4995.91305	5136.00251	4480.166	373.479162	-376.21775	2772.18738	3698.07637	374.959938	2772.35571	1899.06677	2347.37131	2382.33561	2415.33149	2868.64478	3193.4752	2345.5177	2413.52139	3083.71449	1527.89018	1536.45662	2138.50016	2388.9747	2412.00226	3094.38672	936.458471	1013.34657	1531.43898	1644.73321	2423.05061	2454.08388
46.5537217	107.019893	742.206927	4036.23912	6255.9402	679.059318	7960181.37	3783081.06	171.513349	5771875.94	9044207.36	5188698.01	2495304.89	643104.752	3118564.76	689.525425	9307430.16	241841.076	5306214.54	4057414.35	8974889.04	6503289.14	6835550.12	-4733.98626	-12.3831391	34.3108654	99.1237283	31.0873985	-59.0015709	46.8173385	-14.6279931	1404.06132	6496.6917	48.5888362	-13.4139717	18.7323928	-9420.32147	18.9893484	-26.3202012	-61.4370555	-4524.38474	-8873.89675	84.965862	125.129732	838.64662	679.052666	843.597908	3944.48696	106.733431	795.649156	-6208.46854	6208.6228	795.815667	6209.41531	516.670148	1998.16925	2311.16699	2552.65276	2569.47315	2998.42785	508.406354	2020.12772	2309.20217	670.718813	1755.5979	1952.9941	2294.86388	2860.10632	3021.79722	1194.69919	1950.21326	2246.61704	2291.96014	2796.48615	3095.07137
4.89062577	2793.23007	801.730671	4516.03036	3176.74637	4600.13945	7673282.05	4292692.69	522.319317	1647211.69	7137964.97	2521599.81	4118575.56	6771488.88	4486317.04	207.153544	6260102.84	9725760.58	2905252.0	6512331.67	1115166.58	3119014.77	7665679.55	-5927.3982	-93.1547269	64.290154	-77.2020653	4912.31561	91.1471605	-91.2227027	-99.9100887	-1093.47224	-4384.50873	64.3182993	-58.3333552	-99.3756482	5042.43016	-3.84014249	-63.2911175	-60.9218925	9190.82403	9614.88724	85.2612938	125.350515	4654.32214	4600.14639	4653.03344	4340.19183	848.941481	2773.93168	-3151.54763	3155.658	849.108609	3154.06958	1049.40243	1714.87626	1764.34338	2732.21101	3080.65457	3128.88481	1714.12129	2561.26969	3128.30637	1392.63513	1940.92586	2030.71517	2531.20245	2637.56266	2722.61813	1320.86491	1392.76714	1865.66618	2026.15255	2496.88497	2832.17141
36.3769805	299.350403	2380.0172	3511.99493	1520.64085	3817.8539	2671142.49	6774781.41	799.693346	5211705.77	5748224.46	7915855.03	3983232.64	5289136.79	9576299.85	777.515829	6777681.75	9270793.94	7037225.79	680375.686	5682404.3	1920415.49	3080485.52	-5579.39202	-16.2406981	-46.8532264	50.2162337	-3762.59625	43.03509	-89.5795852	-23.6074269	7420.25256	-2981.64845	1.92177296	-78.2175735	-77.5609627	686.870813	-22.9966342	-70.0987369	32.6599002	6973.84715	618.377924	85.3219323	124.755488	3847.10879	3817.86849	3846.20956	3483.47404	297.70564	1532.83959	-1535.20943	2388.38332	1532.66293	2388.73675	866.737578	1386.03163	1754.70737	2385.01198	2674.61782	3062.78026	864.042281	2673.18718	3061.48928	1717.89032	2237.04917	2361.40628	2688.13765	2708.99683	3158.19836	1654.66504	1688.7595	2338.05207	2500.02382	2643.644	2917.02282
6.58066449	581.147679	1095.01233	2621.77263	3438.62772	2745.56116	5526753.69	1324213.18	410.626888	8066960.23	2932283.92	5475642.03	4679298.26	2032460.97	4852456.07	238.575384	4694890.98	8183556.48	1313772.94	4948729.42	5719218.15	9056733.15	4346380.15	-6876.69784	92.1736002	-76.2438804	78.8064122	-3703.12333	-46.557188	-50.3839433	-56.6655099	452.605486	-3474.90251	30.5492282	-33.3709717	-27.9483378	456.430912	-5.65536022	-98.7542214	-54.1055113	3420.54963	-964.115858	85.0465957	125.501595	2791.9752	2745.56109	2793.44971	2694.83042	576.493715	1141.48796	-3408.95391	3410.57368	1141.65516	3411.162	1168.01721	2085.23015	2232.68523	2394.59654	2871.0108	3012.64744	1165.15432	2233.81653	2869.61474	1299.60766	1542.18062	2269.10761	2299.86985	2453.60963	2893.77951	1270.21947	1728.26308	2276.40889	2446.75215	2519.19768	2896.65653
50.9483725	2962.40124	4080.30467	961.576481	-351.666212	2165.0148	8146651.44	3636742.98	258.58438	2820457.19	4428463.56	9871647.45	2245194.23	6584327.4	4142008.89	905.57766	4068269.44	9508058.58	6274717.75	8446189.21	1011053.81	9201882.71	4366365.38	7562.2201	9.91050005	21.1852908	97.0386505	9129.56238	-58.6919665	99.7343183	6.97157383	197.709799	-7484.32606	-39.4861579	-56.8566531	-47.5304246	-5963.03433	90.0180459	11.0562921	-89.7539869	2828.3608	-2012.78627	87.0819516	124.925325	1877.25541	2165.01315	1878.95658	1122.50995	364.329579	-366.318268	2949.12961	4000.35963	365.573185	4000.52709	1002.61841	2093.98521	2495.02369	2882.62906	3035.59853	3081.39582	2493.57847	2900.89737	3080.16255	1652.11576	1909.70887	2009.884	2060.87498	2591.49084	2873.57226	1507.73237	1643.29589	1836.93034	2063.26274	2925.58465	3211.816
40.8329978	347.515323	1972.42593	990.968812	-5063.67236	4099.95631	8895734.27	2451234.1	967.922807	9322402.1	3973198.9	5494302.27	3737882.41	9004663.05	3868384.29	520.594478	6930781.3	3605553.08	9264610.61	7976545.66	7525203.54	5720915.67	6870056.1	4938.53211	29.3985367	39.7133231	82.132256	5041.81027	11.6140962	20.2517509	-30.3554118	1438.26485	-5721.58784	94.8349237	-71.0401535	93.6061382	6178.47204	73.6886263	-11.4196122	9.62715149	-6254.54068	9938.59649	85.5044783	124.999181	4267.03821	4099.95673	4266.88602	1174.89799	346.31197	2029.96598	-4962.90661	4963.43398	2030.13236	4964.26452	1928.13296	2393.59453	2724.31311	2745.22602	2913.53674	3060.4694	1926.32942	2840.64901	3059.17526	1638.93008	2000.8245	2577.6986	3027.86847	3034.81948	3037.14852	1584.32274	1947.14037	2003.45137	2410.88899	3015.94069	3045.8629
